YEAR,MONTH,DISTRIBUTOR,AREA,RETAILER NAME (R1),ADDRESS R1,REGENCY/DISTRICT,PRODUCT,JENIS PESTISIDA,PACKAGING,VOLUME (L/KG)
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIDWAN TANI (BPK PARMAN),"Pagelaran, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIDWAN TANI (BPK PARMAN),"Pagelaran, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,SINAR TANI (H. SAMAN),"Citeureup, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,1.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,SINAR TANI (H. SAMAN),"Citeureup, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,1.3 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA (SAMSUL),"Patia, Pandeglang",PANDEGLANG,ET-PRORICE 400 SC,Herbisida,100 ML,2.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ADORE 200 SC,Herbisida,100 ML,5.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ADORE 200 SC,Herbisida,250 ML,5.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,5.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,3.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,100 ML,2.0 
2023,02.FEB,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,2.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Herbisida,250 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,TEGUH RIZKY (BPK TEGUH),"Bayah, Lebak",LEBAK,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,TEGUH RIZKY (BPK TEGUH),"Bayah, Lebak",LEBAK,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,EMARVEL 100/50 SC,Insektisida,100 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,EMARVEL 100/50 SC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SURYANA,Sukabumi,SUKABUMI,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SURYANA,Sukabumi,SUKABUMI,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SURYATMAN,Sukabumi,SUKABUMI,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SURYATMAN,Sukabumi,SUKABUMI,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,50.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM JAYA TANI (NUPUS),Cilegon,CILEGON,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM JAYA TANI (NUPUS),Cilegon,CILEGON,EMARVEL 100/50 SC,Insektisida,250 ML,2.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SURYATMAN,Sukabumi,SUKABUMI,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,TOMI,Sukabumi,SUKABUMI,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,ET-PRORICE 400 SC,Herbisida,50 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,ET-PRORICE 400 SC,Herbisida,100 ML,2.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,GEMUH TANI (BPK MUKHSIN),"Tirtayasa, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,100.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,400.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZONA TANI (BPK ASEP),Bogor,BOGOR,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZONA TANI (BPK ASEP),Bogor,BOGOR,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MUDA MANDIRI (BPK ALI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,2.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MUDA MANDIRI (BPK ALI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MUDA MANDIRI (BPK ALI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,2.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MUDA MANDIRI (BPK ALI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,100.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,100.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,300.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,500.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,ET-UPSTAR 480 SL,Herbisida,1 L,100.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,15.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,UGAY TANI (BPK UGAY),"Pangkalan, Karawang",KARAWANG,EMARVEL 100/50 SC,Insektisida,100 ML,2.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,UGAY TANI (BPK UGAY),"Pangkalan, Karawang",KARAWANG,EMARVEL 100/50 SC,Insektisida,250 ML,2.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,ET-PRORICE 400 SC,Herbisida,100 ML,2.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,ET-PRORICE 400 SC,Herbisida,50 ML,0.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,250 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAFFA TANI (JUNED),"Tirtayasa, Serang",SERANG,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAFFA TANI (JUNED),"Tirtayasa, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAFFA TANI (JUNED),"Tirtayasa, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,BINA TANI (RIFKI),"Sawah Luhur, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,100.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,BINA TANI (RIFKI),"Sawah Luhur, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,100.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,BINA TANI (RIFKI),"Sawah Luhur, Serang",SERANG,E-TOZEB 80 WP,Fungisida,800 GR,32.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,BINA TANI (RIFKI),"Sawah Luhur, Serang",SERANG,ET-PRORISO 10/50 OD,Herbisida,500 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,ET-PRORISO 10/50 OD,Herbisida,500 ML,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,NANA,"Patia, Pandeglang",PANDEGLANG,ET-PRORICE 400 SC,Herbisida,50 ML,0.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,28.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,YANI TANI (BPK TARYA),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,7.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,50.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ARIANA AGRINDO (H. MAYA),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SAHABAT TANI (H. UDIN),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MULTI PRIMA TANI (BPK HERMAN),"Wanasalam, Pandeglang Selatan",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MULTI PRIMA TANI (BPK HERMAN),"Wanasalam, Pandeglang Selatan",PANDEGLANG,ET-PRORISO 10/50 OD,Fungisida,200 ML,6.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MUDA MANDIRI (BPK ALI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,ET-PRORISO 10/50 OD,Fungisida,500 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MUDA MANDIRI (BPK ALI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,1.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,250 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,30.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,YANI TANI (BPK TARYA),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,7.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRI BUNGSU TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRI BUNGSU TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,JAYA MARNI (YOGI),"Sajira, Bogor",BOGOR,AVJUNSU 18 EC,Insektisida,250 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,AVJUNSU 18 EC,Insektisida,250 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,BAGUS GUNA JAYA (BPK AGUS),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SANGSANG,"Ciomas, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,1.3 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,100.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK KADIRA),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,150.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,100.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ET-PRORICE 400 SC,Herbisida,100 ML,5.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ET-PRORISO 10/50 OD,Herbisida,200 ML,6.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,25.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5 
2023,03.MAR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,04.APR,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2023,04.APR,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2023,04.APR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SURYANA,Sukabumi,SUKABUMI,E-TOZEB 80 WP,Fungisida,800 GR,16.0 
2023,04.APR,CV. Aneka Jaya Tunas Agro,WEST JAVA,SURYATMAN,Sukabumi,SUKABUMI,E-TOZEB 80 WP,Fungisida,800 GR,16.0 
2023,04.APR,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,15.0 
